CustomerID,BranchID,LastPurchaseDate,TotalTransactions,TotalSpent,Currency,PaymentType
14541,BR-005,06-04-2023,4,561.7214014,EUR,Credit
14542,BR-005,19-11-2023,1,704.2250073,USD,Instant
14543,BR-001,23-12-2023,1,704.5531583,EUR,Instant
14544,BR-001,18-07-2024,3,1202.147594,USD,Instant
14546,BR-005,19-03-2024,5,835.5167298,GBP,Instant
14547,BR-004,06-02-2025,2,958.2549241,GBP,Instant
14548,BR-007,14-12-2024,5,936.7734665,EUR,Instant
14550,BR-007,13-09-2023,1,634.8602335,GBP,Instant
14551,BR-004,02-03-2023,5,803.6229755,USD,Credit
14552,BR-007,11-06-2023,2,1577.437662,EUR,Instant
14553,BR-001,08-08-2024,5,1155.481247,USD,Instant
14554,BR-001,01-10-2023,4,925.3616842,GBP,Instant
14555,BR-003,03-05-2023,3,1698.586135,GBP,Instant
14556,BR-002,22-12-2024,3,975.0058674,EUR,Instant
14557,BR-002,04-01-2025,8,559.1169404,USDT,Credit
14558,BR-004,30-06-2024,3,695.0863539,USDT,Instant
14559,BR-002,09-07-2024,3,842.3340588,USD,Instant
14560,BR-003,19-10-2023,2,745.4635003,USD,Instant
14561,BR-007,14-09-2023,3,263.9287891,GBP,Instant
14562,BR-004,02-06-2023,1,697.5966086,EUR,Instant
14563,BR-003,29-04-2024,1,1071.677863,EUR,Credit
14564,BR-001,14-02-2025,2,889.9079124,USD,Instant
14565,BR-006,22-06-2024,3,938.5227749,EUR,Credit
14567,BR-002,20-07-2023,1,588.6722897,GBP,Instant
14568,BR-007,16-10-2023,3,530.9685581,USD,Instant
14570,BR-001,10-11-2024,0,105468.3813,USD,Credit
14571,BR-007,16-10-2024,3,420.0786293,GBP,Credit
14572,BR-003,23-02-2023,4,1281.494138,EUR,Instant
14573,BR-005,21-08-2023,4,1012.086244,USDT,Instant
14574,BR-003,10-04-2024,1,784.6341149,USD,Instant
14575,BR-002,09-09-2023,2,540.2882517,EUR,Instant
14577,BR-007,06-05-2024,3,511.5426609,USDT,Instant
14578,BR-007,08-01-2024,4,1246.43863,GBP,Instant
14579,BR-003,01-01-2024,5,1239.661949,GBP,Instant
14580,BR-001,08-06-2024,2,1357.447191,EUR,Instant
14581,BR-003,30-06-2023,0,752.6536552,USD,Credit
14582,BR-003,05-06-2024,3,1063.791821,USD,Instant
14584,BR-001,30-07-2023,5,1270.610443,EUR,Instant
14585,BR-004,31-07-2023,4,1451.941423,EUR,Instant
14586,BR-007,08-11-2024,3,1003.875096,USD,Instant
14587,BR-007,13-11-2024,4,1223.498688,EUR,Instant
14588,BR-006,27-05-2024,2,1086.952828,USD,Instant
14589,BR-005,25-12-2023,4,1022.066103,GBP,Instant
14590,BR-007,23-08-2024,5,1533.423231,USD,Instant
14591,BR-002,21-01-2024,5,184.3753876,USDT,Credit
14592,BR-003,24-12-2024,3,580.8058036,GBP,Instant
14593,BR-004,03-03-2024,5,1587.42631,USD,Instant
14594,BR-003,23-06-2023,6,1131.269505,USDT,Instant
14595,BR-005,12-11-2023,3,184692.2488,EUR,Instant
14596,BR-001,31-08-2024,2,921.2102989,EUR,Instant
14597,BR-002,20-03-2023,5,544.5331348,USD,Instant
14598,BR-006,28-12-2023,3,943.5555251,EUR,Instant
14599,BR-006,03-09-2024,2,1191.431914,EUR,Instant
14600,BR-003,19-04-2024,9,663.9342208,GBP,Instant
14601,BR-005,07-12-2023,3,688.5164135,USD,Instant
14602,BR-006,16-07-2023,4,132.7303789,USDT,Instant
14603,BR-005,11-05-2023,1,1336.440643,GBP,Credit
14604,BR-003,18-09-2024,4,2435.423047,GBP,Credit
14605,BR-001,22-07-2024,3,1789.891485,USD,Instant
14606,BR-007,22-07-2024,4,1070.253489,EUR,Instant
14607,BR-001,05-09-2023,3,359.9948011,GBP,Instant
14608,BR-001,19-12-2024,5,1862.39575,USD,Instant
14609,BR-003,23-07-2024,2,40643.32302,GBP,Instant
14610,BR-007,19-03-2024,0,512.1144877,GBP,Instant
14611,BR-006,06-10-2024,2,666.1691818,USD,Instant
14612,BR-001,28-06-2023,5,394.3045454,EUR,Credit
14613,BR-006,04-05-2024,3,1532.480808,USDT,Instant
14614,BR-007,04-03-2023,2,621.8928707,EUR,Instant
14615,BR-006,20-12-2023,2,1967.961961,GBP,Instant
14616,BR-003,08-10-2024,5,321.1736394,USD,Instant
14617,BR-007,03-09-2023,1,418.9787488,EUR,Instant
14618,BR-003,27-06-2023,1,951.8287006,EUR,Instant
14619,BR-004,06-09-2023,2,686.2481658,USDT,Instant
14621,BR-006,10-05-2023,2,2107.830174,USDT,Credit
14623,BR-005,17-09-2024,3,1140.491468,USD,Instant
14624,BR-003,29-10-2024,1,508.0868176,USDT,Instant
14625,BR-006,26-09-2023,2,105464.2021,USDT,Instant
14627,BR-005,29-10-2023,2,585.9430541,GBP,Instant
14628,BR-007,30-08-2023,5,31.86565373,GBP,Instant
14629,BR-005,02-01-2024,4,939.2243572,USD,Instant
14630,BR-003,29-10-2024,7,83597.91369,GBP,Instant
14631,BR-002,22-12-2024,0,1015.351517,USD,Credit
14632,BR-004,06-04-2024,6,1512.482548,USDT,Credit
14633,BR-001,07-02-2024,2,770.6703992,USDT,Instant
14634,BR-007,17-10-2023,4,1171.725875,GBP,Instant
14635,BR-007,12-10-2023,2,530.8720069,USD,Instant
14636,BR-007,20-07-2023,2,349.8836759,EUR,Instant
14638,BR-003,29-11-2024,4,1001.368135,USDT,Instant
14639,BR-002,02-02-2024,3,657.1140143,USD,Credit
14640,BR-002,08-04-2023,3,1335.99444,USDT,Credit
14641,BR-003,12-02-2024,2,661.0411604,USDT,Instant
14642,BR-005,08-05-2024,2,359.3579665,USDT,Credit
14643,BR-007,04-11-2024,5,877.2980144,EUR,Instant
14644,BR-007,15-06-2023,2,964.7723602,EUR,Credit
14645,BR-004,14-05-2024,5,656.140395,USDT,Instant
14646,BR-006,26-10-2023,2,430.6758968,USDT,Credit
14647,BR-003,19-10-2024,4,1181.36181,USD,Instant
14648,BR-001,13-02-2024,8,387.3870383,GBP,Instant
14649,BR-002,19-05-2023,3,255.1044268,USDT,Instant
14650,BR-006,27-12-2023,2,1598.976759,USD,Instant
14651,BR-007,03-04-2023,6,1834.539715,USDT,Instant
14652,BR-005,16-10-2023,5,422.8267574,GBP,Instant
14653,BR-003,15-06-2024,6,1064.640263,USD,Credit
14654,BR-006,22-05-2024,5,872.2203419,USD,Credit
14655,BR-007,21-04-2023,2,1709.078805,USD,Credit
14656,BR-001,29-06-2024,3,1563.432273,USD,Instant
14657,BR-007,10-11-2023,2,1239.804584,USD,Instant
14658,BR-001,05-09-2024,3,945.8787684,USD,Instant
14659,BR-007,01-11-2023,1,2115.04207,EUR,Instant
14660,BR-001,25-07-2024,3,1264.873233,USDT,Instant
14661,BR-003,08-01-2025,5,220.6303867,GBP,Instant
14662,BR-006,02-02-2024,3,1274.680885,USD,Instant
14663,BR-005,17-05-2023,4,1464.377916,USDT,Instant
14664,BR-004,07-12-2023,6,813.7196924,USDT,Credit
14665,BR-005,31-08-2023,4,1393.907054,USDT,Credit
14666,BR-007,19-08-2024,2,826.0473059,EUR,Credit
14667,BR-002,18-04-2023,1,885.4376018,USDT,Instant
14668,BR-001,02-10-2023,1,611.2793799,USD,Credit
14669,BR-004,22-08-2023,5,555.0850683,USD,Instant
14670,BR-003,30-03-2024,5,926.5625558,EUR,Instant
14671,BR-003,10-07-2023,4,1538.864666,USD,Instant
14672,BR-002,23-10-2024,2,1137.196574,USDT,Credit
14673,BR-005,15-07-2024,1,1375.628623,USD,Credit
14674,BR-007,30-09-2024,7,897.2536198,GBP,Instant
14675,BR-004,02-01-2025,2,926.4751772,USDT,Instant
14676,BR-004,06-06-2024,4,1154.443438,USD,Instant
14677,BR-007,04-10-2023,4,1153.311519,GBP,Instant
14678,BR-006,23-02-2024,3,884.7604495,USDT,Instant
14680,BR-001,18-09-2023,4,1335.5327,EUR,Credit
14682,BR-002,29-12-2024,4,1019.958156,USD,Instant
14684,BR-007,06-08-2024,2,1398.271632,USDT,Instant
14685,BR-001,20-05-2023,1,110.9371831,USD,Instant
14686,BR-003,03-01-2025,2,360.22166,USDT,Instant
14687,BR-004,25-08-2024,2,1299.625881,EUR,Instant
14688,BR-007,22-07-2023,1,941.8991659,USD,Instant
14689,BR-002,12-02-2024,4,855.0570465,USDT,Credit
14690,BR-002,13-09-2023,1,1338.914328,GBP,Instant
14691,BR-001,07-02-2025,2,1737.437981,GBP,Instant
14692,BR-004,03-04-2024,4,271.1220925,USDT,Instant
14693,BR-007,10-11-2023,7,902.3663248,USD,Instant
14694,BR-005,09-10-2023,1,1805.712276,USD,Credit
14696,BR-001,18-09-2024,3,756.5260962,USD,Instant
14697,BR-006,14-06-2024,2,1456.177884,GBP,Instant
14698,BR-001,20-09-2024,2,997.9908683,EUR,Credit
14699,BR-005,20-03-2024,6,120760.1657,USDT,Instant
14700,BR-003,24-11-2024,2,763.1476458,USD,Instant
14701,BR-007,30-05-2024,3,673.2263586,USD,Credit
14703,BR-001,28-11-2023,0,868.0190671,USDT,Instant
14704,BR-007,01-04-2024,2,638.2772295,USD,Instant
14705,BR-004,06-12-2024,2,696.8615908,USD,Instant
14706,BR-001,20-09-2024,1,749.0643024,EUR,Instant
14707,BR-004,08-06-2024,4,671.3255453,USDT,Credit
14708,BR-004,09-07-2023,0,141.13215,EUR,Credit
14709,BR-007,05-01-2024,2,499.3261692,USDT,Credit
14710,BR-003,18-01-2024,4,989.3566358,USDT,Instant
14711,BR-003,14-10-2024,3,1553.44466,USDT,Instant
14712,BR-003,15-04-2024,4,1006.569587,GBP,Instant
14713,BR-002,16-04-2024,3,556.5725432,USD,Credit
14714,BR-006,15-10-2024,2,574.3322047,GBP,Instant
14715,BR-004,22-11-2023,4,1077.957653,USDT,Instant
14716,BR-006,20-02-2025,3,1467.388046,USD,Credit
14717,BR-001,15-01-2024,4,193.2821796,USD,Instant
14718,BR-005,30-12-2024,1,1707.676851,USD,Instant
14719,BR-007,26-02-2024,1,1114.242451,EUR,Instant
14720,BR-003,04-07-2023,6,1184.740546,EUR,Credit
14721,BR-003,31-12-2024,3,1955.248085,USD,Credit
14722,BR-002,06-06-2024,0,1200.40208,EUR,Instant
14723,BR-005,28-02-2024,0,1181.732617,USD,Instant
14724,BR-004,11-06-2024,1,858.7657804,GBP,Instant
14725,BR-003,27-04-2023,3,1001.678407,USDT,Instant
14726,BR-007,11-04-2023,2,892.4881016,USDT,Credit
14727,BR-001,29-03-2023,3,1071.895978,EUR,Instant
14728,BR-004,19-09-2023,3,927.7129258,GBP,Instant
14729,BR-002,26-04-2023,5,1217.835019,EUR,Credit
14730,BR-005,29-01-2024,5,872.6341807,USD,Instant
14731,BR-005,23-10-2024,0,628.6030119,GBP,Credit
14733,BR-004,21-04-2024,2,941.3600108,USDT,Instant
14734,BR-004,11-03-2023,1,980.7010074,USD,Credit
14735,BR-001,06-04-2023,2,2021.041571,EUR,Instant
14737,BR-005,02-05-2023,0,92672.51915,USD,Instant
14738,BR-007,07-12-2024,4,797.9920229,USDT,Instant
14739,BR-005,13-01-2025,4,1837.166408,EUR,Instant
14741,BR-002,25-09-2023,6,1142.66677,USDT,Instant
14742,BR-003,25-11-2024,4,1750.33662,USD,Credit
14743,BR-003,15-01-2025,3,231.6699913,USD,Instant
14744,BR-002,15-11-2024,2,9.274179275,USD,Credit
14745,BR-002,07-01-2024,3,1360.464636,USDT,Instant
14746,BR-006,28-09-2023,1,1126.320314,EUR,Credit
14747,BR-002,26-10-2024,1,776.5319646,USD,Credit
14748,BR-001,30-07-2023,3,1734.704765,EUR,Instant
14749,BR-005,24-01-2024,6,78963.85739,EUR,Instant
14750,BR-005,23-07-2024,2,169206.1488,EUR,Instant
14751,BR-007,09-03-2024,4,804.7103757,GBP,Instant
14752,BR-004,20-04-2023,1,465.2517976,EUR,Instant
14753,BR-005,14-05-2024,3,1160.575158,EUR,Instant
14754,BR-002,04-12-2023,1,1484.346265,USD,Instant
14755,BR-006,05-09-2024,1,1426.582785,USD,Instant
14756,BR-006,19-01-2025,2,530.2427396,EUR,Instant
14758,BR-001,24-09-2023,2,997.6254791,GBP,Instant
14759,BR-003,23-06-2023,2,1694.303154,USD,Credit
14760,BR-005,06-12-2024,4,128777.1887,USDT,Credit
14761,BR-002,22-08-2024,4,1791.514181,EUR,Instant
14762,BR-001,24-01-2024,5,1023.276937,EUR,Instant
14763,BR-005,08-01-2025,5,889.6768248,USDT,Credit
14764,BR-003,23-01-2025,4,1037.082116,USDT,Instant
14765,BR-003,19-02-2024,3,2166.058851,USDT,Credit
14766,BR-003,02-07-2023,1,1369.830545,USDT,Instant
14767,BR-006,30-05-2023,5,1737.474455,EUR,Credit
14768,BR-002,16-05-2024,1,348.3520991,USD,Credit
14769,BR-005,19-11-2024,0,975.7191206,EUR,Instant
14770,BR-003,14-01-2024,3,1442.417003,USD,Instant
14772,BR-001,02-02-2024,2,943.7325211,USD,Credit
14773,BR-006,15-01-2025,3,750.8766143,USD,Instant
14774,BR-007,24-02-2024,1,1122.837516,GBP,Credit
14775,BR-003,30-06-2024,6,704.7346847,GBP,Instant
14776,BR-007,21-11-2023,1,1485.165466,USDT,Instant
14777,BR-003,13-06-2023,8,1594.995285,USD,Credit
14778,BR-003,09-02-2025,6,828.1325847,GBP,Instant
14780,BR-004,18-08-2023,4,1302.360378,GBP,Instant
14781,BR-005,27-04-2024,3,723.3957475,USD,Instant
14782,BR-004,10-02-2024,1,1239.865187,USDT,Credit
14783,BR-003,31-08-2023,4,103358.7186,USD,Instant
14784,BR-005,02-03-2024,6,537.4329016,USD,Credit
14785,BR-003,16-04-2024,1,1262.89722,GBP,Instant
14786,BR-002,21-09-2023,3,2149.659273,USDT,Credit
14787,BR-001,28-08-2024,3,1257.047416,USDT,Credit
14788,BR-007,02-08-2023,7,134.1907391,EUR,Instant
14789,BR-005,25-07-2024,5,676.7751705,GBP,Instant
14790,BR-001,29-07-2023,2,609.4551287,EUR,Instant
14791,BR-007,29-02-2024,5,338.2699537,USDT,Instant
14792,BR-005,23-01-2025,4,1348.282755,EUR,Instant
14793,BR-004,06-08-2023,3,544.5929575,EUR,Instant
14794,BR-001,28-01-2025,0,304.1589405,EUR,Instant
14795,BR-005,10-08-2024,4,1359.728697,USDT,Credit
14796,BR-004,26-01-2024,2,577.2049645,GBP,Instant
14797,BR-006,23-08-2024,1,1791.342092,USD,Instant
14798,BR-006,06-02-2025,2,1686.692899,EUR,Instant
14799,BR-004,17-09-2024,2,1026.884318,EUR,Instant
14800,BR-001,24-05-2023,4,692.9973458,USDT,Instant
14801,BR-002,21-10-2024,3,609.6161556,USD,Credit
14802,BR-006,04-08-2023,2,1331.298996,USD,Instant
14803,BR-006,25-11-2023,3,591.8370516,USDT,Instant
14804,BR-003,07-06-2024,7,1351.779209,USD,Instant
14805,BR-001,04-01-2025,2,648.97593,USDT,Credit
14806,BR-006,04-10-2023,3,1476.253473,USD,Instant
14807,BR-006,25-02-2023,4,1057.15274,USD,Instant
14808,BR-001,04-11-2023,1,1489.88627,GBP,Instant
14809,BR-007,25-12-2024,5,1664.486046,GBP,Instant
14810,BR-001,02-08-2024,3,519.647025,GBP,Instant
14811,BR-005,13-08-2024,2,1405.664176,USDT,Instant
14812,BR-001,17-12-2023,1,517.2261568,USDT,Instant
14813,BR-007,15-06-2024,1,189.7508663,USD,Instant
14814,BR-006,06-07-2024,1,2246.491696,USDT,Credit
14816,BR-006,22-08-2024,3,52345.46509,USD,Credit
14817,BR-004,10-04-2024,2,827.198405,GBP,Instant
14818,BR-006,18-05-2023,1,781.1109478,USD,Instant
14820,BR-004,11-11-2023,2,596.949572,USD,Instant
14821,BR-003,07-03-2023,4,90843.1939,USD,Instant
14822,BR-001,31-08-2024,2,434.57437,USD,Instant
14823,BR-006,17-01-2024,5,621.9357341,USDT,Instant
14824,BR-005,08-08-2023,1,1313.401993,GBP,Instant
14825,BR-006,30-07-2024,3,1023.25636,USDT,Instant
14826,BR-004,20-11-2023,2,1156.60408,GBP,Credit
14827,BR-007,28-07-2024,1,1111.609366,USDT,Instant
14829,BR-006,18-06-2024,3,1059.632326,EUR,Credit
14830,BR-007,01-02-2024,7,1423.502111,USDT,Instant
14831,BR-002,23-01-2025,9,1226.691009,GBP,Instant
14832,BR-002,22-04-2023,4,1511.995962,GBP,Instant
14833,BR-006,18-01-2025,6,760.3465357,GBP,Instant
14834,BR-007,07-01-2025,2,890.8700568,GBP,Instant
14835,BR-001,26-09-2024,1,1274.796347,USD,Instant
14836,BR-006,17-02-2025,3,1073.614938,USDT,Instant
14837,BR-003,29-11-2024,3,144018.1867,USD,Credit
14838,BR-007,26-07-2023,3,1191.299548,USDT,Credit
14839,BR-001,01-10-2024,0,1000.311856,USD,Instant
14840,BR-001,22-02-2024,8,900.9544683,USD,Instant
14841,BR-007,08-02-2024,5,1444.733037,USDT,Instant
14842,BR-001,30-11-2023,6,788.6371516,USD,Credit
14843,BR-007,08-06-2024,5,407.380631,USDT,Instant
14844,BR-004,26-10-2024,2,760.2824197,USDT,Instant
14845,BR-001,29-01-2024,3,837.7277352,EUR,Instant
14846,BR-006,28-12-2023,4,957.9999258,USD,Instant
14847,BR-003,31-01-2024,5,1582.398385,USDT,Instant
14849,BR-003,22-11-2023,2,1072.748374,USD,Credit
14850,BR-002,08-02-2024,2,812.341574,USDT,Instant
14853,BR-003,13-06-2023,7,1199.191936,USD,Credit
14854,BR-004,30-01-2025,6,799.2143949,GBP,Credit
14855,BR-007,25-12-2023,7,1294.94437,GBP,Instant
14856,BR-004,21-11-2024,1,1081.968971,EUR,Credit
14857,BR-007,13-01-2024,1,607.8188746,USD,Credit
14858,BR-007,06-06-2024,3,265.0287442,GBP,Credit
14859,BR-001,21-09-2024,3,826.2932285,GBP,Instant
14860,BR-003,16-12-2023,2,376.0113809,USDT,Credit
14861,BR-004,28-10-2023,3,806.4874063,USDT,Instant
14862,BR-004,15-10-2023,3,1429.848163,USD,Instant
14863,BR-001,17-06-2024,5,976.1964444,EUR,Instant
14864,BR-001,04-10-2023,2,795.554182,GBP,Credit
14865,BR-002,17-04-2023,4,1792.302944,EUR,Instant
14866,BR-006,12-01-2025,5,1380.77271,USD,Instant
14867,BR-004,28-04-2023,5,1781.516481,EUR,Instant
14868,BR-007,12-12-2023,5,740.4662217,USDT,Instant
14869,BR-002,08-08-2023,4,1441.691717,GBP,Instant
14870,BR-006,04-12-2024,2,779.049078,USDT,Credit
14871,BR-007,07-03-2023,3,1609.6713,USDT,Instant
14872,BR-007,16-09-2023,6,544.5237964,EUR,Credit
14873,BR-002,09-03-2024,2,540.3602667,USDT,Instant
14874,BR-005,28-02-2024,2,1479.074763,GBP,Credit
14875,BR-004,21-10-2024,1,191623.3316,USD,Instant
14876,BR-004,18-01-2024,3,1102.735,USDT,Instant
14877,BR-002,24-11-2024,6,945.1050164,USD,Instant
14878,BR-005,03-11-2024,0,4.170556734,USDT,Instant
14879,BR-002,22-03-2023,2,1420.438824,USD,Instant
14880,BR-007,12-02-2024,3,1571.953589,USD,Credit
14881,BR-003,23-05-2023,2,702.5298993,EUR,Credit
14882,BR-007,20-06-2024,2,8.479996472,USDT,Instant
14883,BR-006,28-04-2024,1,413.6826605,USDT,Credit
14884,BR-005,28-02-2023,4,798.437799,USDT,Credit
14885,BR-001,01-04-2023,3,960.3196417,EUR,Instant
14886,BR-003,26-08-2024,5,539.8012286,USDT,Credit
14887,BR-007,13-07-2024,2,467.1938176,USD,Instant
14889,BR-002,07-05-2024,6,1908.130803,EUR,Instant
14890,BR-005,12-10-2024,2,1883.243522,EUR,Credit
14891,BR-002,21-05-2024,4,1015.753245,USD,Credit
14893,BR-006,30-08-2023,3,1707.37846,USD,Instant
14894,BR-004,12-06-2024,3,1528.155445,EUR,Instant
14895,BR-006,09-10-2023,1,130548.3718,EUR,Credit
14896,BR-002,03-03-2024,4,1372.571466,GBP,Instant
14897,BR-004,05-04-2023,2,656.7957423,USD,Instant
14898,BR-006,05-09-2023,4,1016.86401,USDT,Instant
14899,BR-005,17-04-2023,3,858.3393897,USDT,Credit
14900,BR-006,27-05-2024,4,1242.393684,EUR,Instant
14901,BR-002,01-08-2024,3,1211.508369,GBP,Credit
14902,BR-002,19-06-2024,3,726.2388884,USD,Instant
14903,BR-005,24-09-2023,6,113549.8041,USD,Instant
14904,BR-003,13-11-2024,2,921.9218374,USD,Instant
14905,BR-005,11-02-2025,3,748.7430855,USDT,Instant
14907,BR-006,14-04-2023,2,755.7437056,USD,Instant
14908,BR-003,20-08-2024,0,760.3709048,USD,Instant
14909,BR-007,09-02-2025,3,1776.542414,GBP,Credit
14910,BR-007,10-08-2023,3,80211.44259,USD,Instant
14911,BR-002,31-08-2023,1,1199.269361,GBP,Instant
14912,BR-002,17-06-2023,3,574.1111971,USD,Instant
14913,BR-005,01-08-2024,3,1574.1655,GBP,Credit
14914,BR-006,17-05-2024,4,2002.995162,EUR,Instant
14915,BR-006,25-04-2023,4,649.7436932,USD,Instant
14916,BR-006,16-02-2024,3,1502.242666,USD,Instant
14918,BR-001,31-01-2025,2,676.5482633,USD,Instant
14919,BR-002,11-08-2023,6,93068.9851,USD,Instant
14920,BR-005,24-08-2024,2,571.1164959,USDT,Instant
14921,BR-002,13-05-2024,1,587.1015155,GBP,Instant
14922,BR-006,10-07-2024,7,903.0007031,USD,Credit
14923,BR-005,24-10-2024,1,759.8840245,USDT,Credit
14924,BR-004,22-08-2024,2,838.7735257,USDT,Instant
14925,BR-005,26-01-2024,4,1495.677118,EUR,Instant
14926,BR-006,20-02-2024,3,1408.786688,USDT,Instant
14927,BR-003,05-09-2023,1,536.8431165,GBP,Instant
14928,BR-002,21-01-2025,4,576.1065512,USD,Credit
14929,BR-006,13-10-2024,5,775.6434496,USDT,Instant
14930,BR-007,01-12-2023,3,502.2156565,USDT,Instant
14931,BR-001,07-01-2025,3,1116.36766,USDT,Instant
14932,BR-007,16-02-2025,8,862.3312136,GBP,Instant
14933,BR-003,13-11-2024,4,1048.451918,USDT,Instant
14934,BR-004,24-12-2024,0,918.7980088,GBP,Instant
14935,BR-005,01-10-2024,3,954.4830521,GBP,Instant
14937,BR-007,20-06-2024,2,531.1669388,USD,Instant
14938,BR-003,20-05-2023,4,564.9566364,USDT,Credit
14939,BR-005,04-07-2024,1,1183.727289,USDT,Instant
14940,BR-006,28-03-2023,2,1016.597288,GBP,Credit
14941,BR-004,07-06-2024,6,1873.79777,EUR,Credit
14942,BR-005,06-10-2023,3,729.407258,EUR,Instant
14943,BR-007,11-09-2023,3,994.4480482,GBP,Instant
14944,BR-001,28-04-2023,7,914.739013,EUR,Instant
14945,BR-005,12-11-2023,4,814.3553811,USDT,Instant
14946,BR-003,14-02-2025,5,1184.707908,GBP,Instant
14947,BR-004,08-01-2025,2,466.7093114,USD,Instant
14948,BR-002,12-08-2024,2,1015.845267,EUR,Instant
14949,BR-002,04-01-2025,1,314.7845494,USDT,Instant
14950,BR-002,11-10-2024,2,849.0310071,USD,Instant
14951,BR-004,02-10-2023,4,1266.586591,GBP,Instant
14952,BR-006,02-04-2023,3,221.5592781,EUR,Instant
14953,BR-006,17-08-2024,6,1510.606851,USD,Instant
14954,BR-002,01-03-2024,1,1360.699203,USDT,Instant
14955,BR-004,06-11-2024,3,601.6253551,USDT,Instant
14956,BR-001,07-09-2023,3,926.9561746,EUR,Instant
14957,BR-001,27-08-2024,3,1175.041993,EUR,Credit
14958,BR-002,17-10-2023,4,1188.151257,USDT,Instant
14959,BR-005,23-04-2023,1,675.6185676,USD,Credit
14960,BR-001,19-06-2023,2,647.9886494,USDT,Instant
14961,BR-004,20-11-2023,3,576.9995012,USDT,Credit
14962,BR-002,19-10-2023,2,765.8990134,USD,Credit
14963,BR-006,28-09-2024,4,677.1603272,USD,Instant
14964,BR-002,04-06-2023,0,486.57577,GBP,Instant
14965,BR-002,29-10-2023,4,869.571116,GBP,Credit
14966,BR-005,01-07-2024,2,52.86178233,USDT,Instant
14967,BR-005,01-10-2024,1,854.5127185,USD,Instant
14968,BR-003,25-05-2023,2,1221.944541,USDT,Credit
14969,BR-006,17-09-2024,2,653.0679488,USDT,Instant
14970,BR-007,01-09-2023,3,865.7847278,USDT,Instant
14971,BR-007,10-11-2023,2,586.7967883,USDT,Instant
14972,BR-004,15-12-2023,1,1334.990756,USDT,Instant
14973,BR-002,09-03-2024,4,945.9807126,EUR,Credit
14974,BR-007,25-03-2024,1,810.3623483,USD,Instant
14975,BR-002,15-04-2023,6,1164.277364,USD,Instant
14976,BR-001,06-03-2024,2,2153.619367,USDT,Instant
14977,BR-007,18-07-2024,3,766.2434217,USDT,Instant
14978,BR-004,17-10-2023,4,1942.029389,USDT,Instant
14979,BR-005,27-10-2024,2,982.2110885,USDT,Credit
14980,BR-005,24-08-2024,3,572.2888591,USD,Instant
14981,BR-005,19-07-2024,2,328.5465478,USD,Instant
14982,BR-007,10-09-2024,1,1223.502878,USD,Instant
14983,BR-004,10-01-2024,7,867.1629526,USD,Credit
14984,BR-001,16-05-2024,6,758.5351075,GBP,Credit
14985,BR-003,11-12-2023,2,849.0347328,GBP,Instant
14986,BR-005,12-03-2024,3,1098.508366,USDT,Credit
14988,BR-003,23-08-2023,1,1356.947061,GBP,Instant
14989,BR-004,29-10-2024,3,950.8944484,EUR,Instant
14990,BR-001,17-11-2024,2,860.909237,USD,Credit
14991,BR-001,06-01-2024,5,393.2168717,GBP,Instant
14992,BR-005,27-12-2023,4,883.8013207,USDT,Instant
14993,BR-006,19-09-2023,5,985.4988277,USD,Credit
14994,BR-002,22-06-2023,3,1116.619535,USD,Instant
14995,BR-003,12-06-2024,1,1747.856459,EUR,Instant
14996,BR-004,06-03-2024,2,1609.8616,USD,Instant
14997,BR-001,16-09-2023,4,1719.693232,GBP,Instant
14998,BR-004,30-05-2023,2,1582.270483,GBP,Instant
15000,BR-006,18-03-2023,3,1179.934407,USDT,Instant
15001,BR-002,26-02-2024,5,616.5096498,USDT,Instant
15002,BR-003,12-09-2023,2,1353.40833,USD,Instant
15003,BR-004,15-09-2023,2,353.9440843,GBP,Instant
15004,BR-003,05-06-2024,2,485.5188728,USDT,Instant
15005,BR-007,27-11-2023,4,322.7518637,EUR,Instant
15006,BR-001,15-06-2023,1,1354.475701,USDT,Credit
15007,BR-001,28-07-2024,3,998.5526517,EUR,Instant
15009,BR-001,05-11-2024,4,882.4811615,EUR,Credit
15010,BR-006,14-12-2024,1,1637.453972,GBP,Instant
15012,BR-006,05-10-2023,3,68310.61258,GBP,Instant
15013,BR-002,21-03-2023,3,1046.424484,GBP,Instant
15014,BR-006,14-12-2024,3,134937.0375,USDT,Instant
15015,BR-001,18-07-2024,4,1082.174882,USDT,Instant
15016,BR-007,10-07-2023,3,641.2558211,USD,Credit
15017,BR-003,18-10-2024,4,1581.354191,USDT,Credit
15018,BR-006,24-07-2024,7,1552.014156,GBP,Instant
15019,BR-007,17-11-2024,2,761.2512072,USDT,Credit
15020,BR-007,23-08-2023,2,78.54693504,GBP,Instant
15021,BR-001,14-04-2023,3,1668.453142,EUR,Instant
15022,BR-006,12-08-2023,4,589.4385953,EUR,Instant
15024,BR-005,28-02-2023,4,1326.787498,GBP,Instant
15025,BR-005,15-12-2024,4,1374.848186,USDT,Instant
15026,BR-004,04-04-2023,2,1219.599011,EUR,Credit
15027,BR-001,30-03-2023,3,1107.594187,GBP,Credit
15028,BR-001,02-08-2024,3,204.5393307,USDT,Credit
15029,BR-005,31-05-2023,3,1315.3031,USD,Instant
15030,BR-005,21-09-2023,4,697.1465563,USDT,Instant
15032,BR-007,27-09-2024,4,957.1902218,EUR,Instant
15033,BR-006,02-07-2023,1,1375.977532,EUR,Instant
